hotel_id	hotel_name	hotel_address	city	country	hotel_score
866	Arenas Atiram Hotels	Hotel Husa Arenas, Carrer de Robert Gerhard, Pedralbes, les Corts, Barcelona, Barcelonès, Barcelona, Catalonia, 08034, Spain	Barcelona	Spain	7.5
867	Holiday Inn London Regent s Park	'Holiday Inn, Greenwell Street, St. James''s, Fitzrovia, City of Westminster, London, Greater London, England, W1W 5AT, United Kingdom'	London	United Kingdom	8.2
868	Senator Barcelona Spa Hotel	'11B, Carrer Cardenal Reig, la Maternitat i Sant Ramon, les Corts, l''Hospitalet de Llobregat, Barcelonès, Barcelona, Catalonia, 08028, Spain'	Barcelona	Spain	7.7
869	Thistle Euston	17, Cardington Street, Holborn, Somers Town, London Borough of Camden, London, Greater London, England, NW1 2LR, United Kingdom	London	United Kingdom	8.3
870	The Connaught	'The Connaught, Adam''s Row, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1K 2PS, United Kingdom'	London	United Kingdom	9.3
871	Room Mate Anna	'Tresoreria de la Seguretat Social, Andana via 1, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 8007, Spain'	Barcelona	Spain	9.1
872	Gran Hotel La Florida	Gran Hotel La Florida, Camí de Tenzing Norgay, Vallvidrera, el Tibidabo i les Planes, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalonia, 08017, Spain	Barcelona	Spain	8.7
873	Ayre Hotel Caspe	103-109, Carrer de Casp, el Fort Pienc, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08013, Spain	Barcelona	Spain	8.5
874	Doubletree By Hilton London Greenwich	DoubleTree by Hilton London Greenwich, Catherine Grove, Royal Borough of Greenwich, London, Greater London, England, SE10 8BB, United Kingdom	London	United Kingdom	8.8
875	Chasse Hotel	71-1, Chasséstraat, De Baarsjes, Amsterdam, North Holland, Netherlands, 1057JA, Netherlands	Amsterdam	Netherlands	8.9
876	The Chelsea Harbour Hotel	Chelsea Harbour, Thames Avenue, Chelsea Harbour, Sands End, London Borough of Hammersmith and Fulham, London, Greater London, England, SW10 0UX, United Kingdom	London	United Kingdom	8.6
877	Palais Coburg Residenz	Palais Coburg, Seilerstätte, Stubenviertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	9.5
878	Zenit Borrell	'Zenit Borrell, 208, Carrer del Comte Borrell, la Nova Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08029, Spain'	Barcelona	Spain	8
879	U232 Hotel	'U232 Hotel, 232, Carrer del Comte d''Urgell, l''Antiga Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08036, Spain'	Barcelona	Spain	8.7
880	Eurostars Monumental	'Hotel Eurostars Gaudí, 498-500, Carrer del Consell de Cent, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08013, Spain'	Barcelona	Spain	8.3
881	Pestana Arena Barcelona	Arena, Carrer de Béjar, Hostafrancs, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalonia, 08014, Spain	Barcelona	Spain	8.5
882	Grange City Hotel	'Cooper''s Row, City of London, Greater London, England, EC3N 2AU, United Kingdom'	London	United Kingdom	8.7
883	Holiday Inn London Bloomsbury	Herbrand Street, Holborn, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1N 1HA, United Kingdom	London	United Kingdom	8.2
884	The Mirror Barcelona	'255, Carrer de Còrsega, l''Antiga Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 8002, Spain'	Barcelona	Spain	8.6
885	Worldhotel Cristoforo Colombo	KIKO Milano, 3, Corso Buenos Aires, Zona Buenos Aires, Porta Venezia, Milan, Lombardy, 20129, Italy	Milan	Italy	8.6
886	IH Hotels Milano Puccini	Buenos Aires - Venezia, Piazza Luigi di Savoia, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy	Milan	Italy	7.6
887	Best Western Hotel City	'Milano Centrale, Piazza Duca d''Aosta, Centrale, Municipio 2, Milan, Lombardy, 20124, Italy'	Milan	Italy	8.4
888	Ch teau Monfort Relais Ch teaux	Opera San Francesco per i Poveri, Corso Concordia, Zona Risorgimento, Porta Monforte, Milan, Lombardy, 20129, Italy	Milan	Italy	9
889	Palazzo Parigi Hotel Grand Spa Milano	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	9.3
890	Hotel Lloyd	48, Corso di Porta Romana, Municipio 1, Milan, Lombardy, 20122, Italy	Milan	Italy	7.5
891	Hotel Romana Residence	Romana Residence Hotel, 64, Corso di Porta Romana, Porta Romana, Milan, Lombardy, 20122, Italy	Milan	Italy	7.8
892	Hotel Crivi s	Vigentina, Viale Bligny, Porta Vigentina, Municipio 5, Milan, Lombardy, 20136, Italy	Milan	Italy	8
893	Hotel Galileo	Galileo, 9, Corso Europa, Verziere, Municipio 1, Milan, Lombardy, 20122, Italy	Milan	Italy	7.9
894	Carlyle Brera Hotel	Brera, Via San Tomaso, Cordusio, Municipio 1, Milan, Lombardy, 2021, Italy	Milan	Italy	8.2
895	Boscolo Milano Autograph Collection	1, Corso Giacomo Matteotti, San Babila, Municipio 1, Milan, Lombardy, 20122, Italy	Milan	Italy	7.9
896	Mokinba Hotels King	King Mokinba Hotel, 19, Corso Magenta, Municipio 1, Milan, Lombardy, 20133, Italy	Milan	Italy	7.3
897	Qualys Hotel Nasco	Hotel Nasco, 69, Corso Sempione, Porta Sempione, Milan, Lombardy, 20149, Italy	Milan	Italy	8.2
898	Enterprise Hotel Design Boutique	Portello, Via Luigi Giuseppe Faravelli, Portello, Milan, Lombardy, 20149, Italy	Milan	Italy	8.5
899	Tryp Barcelona Condal Mar Hotel	'Barcelona Condal Mar Hotel, 138, Carrer de l''Agricultura, Diagonal Mar i el Front Marítim del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalonia, 08019, Spain'	Barcelona	Spain	8.1
900	NH Collection Barcelona Constanza	66, 68, Carrer de Deu i Mata, les Corts, Barcelona, Barcelonès, Barcelona, Catalonia, 08021, Spain	Barcelona	Spain	8.7
901	NH Collection Amsterdam Grand Hotel Krasnapolsky	NH Grand Hotel Krasnapolsky, 9, Dam, Centrum, Amsterdam, North Holland, Netherlands, 1012JS, The Netherlands	Amsterdam	Netherlands	8.4
902	Park Plaza Victoria Amsterdam	46, Prins Hendrikkade, Centrum, Amsterdam, North Holland, Netherlands, 1012TM, The Netherlands	Amsterdam	Netherlands	8
903	Hotel Amsterdam De Roode Leeuw	De Roode Leeuw, Damrak, Centrum, Amsterdam, North Holland, Netherlands, 1012LJ, The Netherlands	Amsterdam	Netherlands	7.9
904	Swiss tel Amsterdam	Tours & Tickets, 97, Damrak, Centrum, Amsterdam, North Holland, Netherlands, 1012LP, The Netherlands	Amsterdam	Netherlands	8.5
905	City Rooms	1, Daungasse, Buchfeld, KG Josefstadt, Josefstadt, Vienna, 1080, Austria	Vienna	Austria	7.9
906	Holiday Inn Amsterdam	Holiday Inn, De Boelelaan, Zuidas, Amsterdam, North Holland, Netherlands, 1083HM, The Netherlands	Amsterdam	Netherlands	7.7
907	Jaz Amsterdam	Jaz Amsterdam, Burgemeester Stramanweg, Bullewijk, Amsterdam, North Holland, Netherlands, 1101, The Netherlands	Amsterdam	Netherlands	8.9
908	Best Western Premier Hotel Couture	15, Delflandlaan, Westlandgracht, Amsterdam, North Holland, Netherlands, 1062EA, The Netherlands	Amsterdam	Netherlands	8.7
909	Mercer Hotel Barcelona	Plaça de Carme Simó, Carrer del Sots-tinent Navarro, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 080003, Spain	Barcelona	Spain	9.5
910	Mercure Vienna First	Bermudadreieck, Franz-Josefs-Kai, Stubenviertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	8.8
911	Melia Barcelona Sky 4 Sup	Meliá Barcelona Sky, 272, Carrer de Pere IV, Provençals del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalonia, 08005, Spain	Barcelona	Spain	8.4
912	Bilderberg Garden Hotel	Bilderberg Garden Hotel, Dijsselhofplantsoen, Apollobuurt, Amsterdam, North Holland, Netherlands, 1077BL, The Netherlands	Amsterdam	Netherlands	8.1
913	Ako Suites Hotel	'199, Carrer de la Diputació, la Nova Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08011, Spain'	Barcelona	Spain	8.7
914	Eurostars Cristal Palace	'Hotel Eurostars Cristal Palace, 257, Carrer de la Diputació, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08007, Spain'	Barcelona	Spain	8.2
915	HCC St Moritz	'262B, Carrer de la Diputació, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08007, Spain'	Barcelona	Spain	8.3
916	Petit Palace Museum	'Casa Garriga Nogués, 250, Carrer de la Diputació, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08007, Spain'	Barcelona	Spain	8.6
917	NH Amsterdam Noord	NH Hotel Galaxy, Distelkade, Disteldorp, Amsterdam, North Holland, Netherlands, 1031XP, Netherlands	Amsterdam	Netherlands	8.2
918	Primero Primera	Hotel Primero Primera, 25, Carrer del Doctor Carulla, les Tres Torres, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalonia, 08017, Spain	Barcelona	Spain	9.2
919	Hotel 4 Barcelona	Hotel 4 Barcelona, Carrer de la Ciutat de Granada, el Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalonia, 08005, Spain	Barcelona	Spain	7.7
920	Melia Vienna	Donau City Tower 1, 7, Donau-City-Straße, Donau City, KG Kaisermühlen, Donaustadt, Neukagran, Vienna, 1220, Austria	Vienna	Austria	8.6
921	Graben Hotel	Graben, 3, Dorotheergasse, Kärntner Viertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	8.6
922	Medinaceli	8, Plaça del Duc de Medinaceli, Gothic Quarter, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 08002, Spain	Barcelona	Spain	7.8
923	Grand Hotel Downtown	26E, Eerste Constantijn Huygensstraat, Helmersbuurt, Amsterdam, North Holland, Netherlands, 1054BR, The Netherlands	Amsterdam	Netherlands	7.5
924	Amadi Park Hotel	Mosaic hotel, Eerste Constantijn Huygensstraat, Helmersbuurt, Amsterdam, North Holland, Netherlands, 1054 BR, The Netherlands	Amsterdam	Netherlands	8.1
925	Hotel Casa Camper	'Casa Camper Barcelona, Carrer d''Elisabets, el Raval, Ciutat Vella, Barcelona, Barcelonès, Barcelona, Catalonia, 08002, Spain'	Barcelona	Spain	9.6
926	Holiday Inn London Wembley	Empire Way, Preston, London Borough of Brent, London, Greater London, England, HA9 0RE, United Kingdom	London	United Kingdom	8.3
927	Austria Trend Hotel Lassalle Wien	173-175, Engerthstraße, KG Brigittenau, Brigittenau, Vienna, 1200, Austria	Vienna	Austria	8.1
928	H10 Art Gallery 4 Sup	'64, Carrer d''Enric Granados, l''Antiga Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 080007, Spain'	Barcelona	Spain	8.8
929	Hotel Granados 83	'83, Carrer d''Enric Granados, l''Antiga Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 8002, Spain'	Barcelona	Spain	8.8
930	Best Western PLUS Epping Forest	Best Western Plus Epping Forest, 30, Oak Hill, Highams Park, Chingford, London Borough of Waltham Forest, London, Greater London, England, IG8 9NY, United Kingdom	London	United Kingdom	7.5
931	NH Hesperia Barcelona del Mar	'Hesperia Barcelona del Mar, Carrer d''Espronceda, Diagonal Mar i el Front Marítim del Poblenou, Sant Martí, Barcelona, Barcelonès, Barcelona, Catalonia, BARCELONA, Spain'	Barcelona	Spain	8.2
932	Novotel Amsterdam City	Novotel, 10, Europaboulevard, Buitenveldert, Amsterdam, North Holland, Netherlands, 1083AD;1083 AD, The Netherlands	Amsterdam	Netherlands	7.8
933	St Pancras Renaissance Hotel London	Euston Tap, 190, Euston Road, Holborn, Somers Town, London Borough of Camden, London, Greater London, England, NW1 2EF, United Kingdom	London	United Kingdom	8.8
934	DoubleTree By Hilton London Excel	DoubleTree by Hilton Hotel London ExCeL, 2, Festoon Way, Silvertown, London Borough of Newham, London, Greater London, England, E16 1RH, United Kingdom	London	United Kingdom	8.4
935	The Guesthouse Vienna	the guest house, Führichgasse, Kärntner Viertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	9.4
936	Hotel Johann Strauss	2, Floragasse, Freihausviertel, KG Wieden, Wieden, Vienna, 1040, Austria	Vienna	Austria	8.5
937	Hotel Mercure Wien Westbahnhof	4, Löhrgasse, Nibelungenviertel, KG Fünfhaus, Rudolfsheim-Fünfhaus, Vienna, 1150, Austria	Vienna	Austria	7.9
938	Savoy Hotel Amsterdam	Savoy Hotel, 194, Ferdinand Bolstraat, de Pijp, Amsterdam, North Holland, Netherlands, 1072 LW, The Netherlands	Amsterdam	Netherlands	6.4
939	Hotel Okura Amsterdam	Okura Hotel, Tweede van der Helststraat, de Pijp, Amsterdam, North Holland, Netherlands, 1072PG, The Netherlands	Amsterdam	Netherlands	8.9
940	Hotel Eitlj rg	Eitljörg, 5, Filmteichstraße, Siedlung Südost, KG Oberlaa Stadt, Favoriten, Stierofen, Vienna, 1100, Austria	Vienna	Austria	8.2
941	Hotel V Fizeaustraat	Rusthofstraat, Frankendael, Amsterdam, North Holland, Netherlands, 1097NL, The Netherlands	Amsterdam	Netherlands	9.1
942	Mercure Wien Zentrum	Stadttempel, Fleischmarkt, Bermudadreieck, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	8.3
943	Best Western Premier Kaiserhof Wien	Kaiserhof, 10, Frankenberggasse, Freihausviertel, KG Wieden, Wieden, Vienna, 1040, Austria	Vienna	Austria	9.4
944	FourSide Hotel Suites Vienna	FourSide Hotel & Suites Vienna, 25-27, Freytaggasse, KG Floridsdorf, Floridsdorf, Neujedlersdorf, Vienna, 1210, Austria	Vienna	Austria	8.6
945	Millennium Copthorne Hotels at Chelsea Football Club	Chelsea Football Club, Hilary Close, Wandon Estate, Walham Green, London Borough of Hammersmith and Fulham, London, Greater London, England, SW6 1DU, United Kingdom	London	United Kingdom	8.2
946	IH Hotels Milano Ambasciatori	Statua a Cesare Beccaria, Piazza Cesare Beccaria, Pasquirolo, Municipio 1, Milan, Lombardy, 20122, Italy	Milan	Italy	7.8
947	Crowne Plaza Amsterdam South	Crowne Plaza Amsterdam-South, 101, George Gershwinlaan, Zuidas, Amsterdam, North Holland, Netherlands, 1082MT, The Netherlands	Amsterdam	Netherlands	9
948	Durrants Hotel	'Durrants, 26-32, George Street, St. James''s, Marylebone, City of Westminster, London, Greater London, England, W1H 5BJ, United Kingdom'	London	United Kingdom	8.1
949	Mercure Secession Wien	5, Getreidemarkt, KG Mariahilf, Mariahilf, Vienna, 1060, Austria	Vienna	Austria	8.5
950	Hotel Well and Come	'Hotel Well and Come, 158, Carrer de Girona, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08037, Spain'	Barcelona	Spain	9
951	Ayre Hotel Gran V a	Ayre Hotel Gran Via, 322-324, Gran Via de les Corts Catalanes, la Font de la Guatlla, Sants-Montjuïc, Barcelona, Barcelonès, Barcelona, Catalonia, 8015, Spain	Barcelona	Spain	8.8
952	Sunotel Central	'570, 572, Gran Via de les Corts Catalanes, la Nova Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08015, Spain'	Barcelona	Spain	8.2
953	Silken Gran Hotel Havana	'647, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08010, Spain'	Barcelona	Spain	8.5
954	Cotton House Hotel Autograph Collection	'678, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 080009, Spain'	Barcelona	Spain	8.8
955	Hotel Vueling Bcn by HC	'550, Gran Via de les Corts Catalanes, la Nova Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08015, Spain'	Barcelona	Spain	8.8
956	H10 Casanova	'H10 Casanova, 559, Gran Via de les Corts Catalanes, la Nova Esquerra de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08015, Spain'	Barcelona	Spain	8.6
957	Avenida Palace	'605, Gran Via de les Corts Catalanes (lateral mar), la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08007, Spain'	Barcelona	Spain	8.4
958	Acta Atrium Palace	'664, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 080009, Spain'	Barcelona	Spain	8.5
959	Hotel Indigo Barcelona Plaza Catalunya	'627, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08018, Spain'	Barcelona	Spain	8.6
960	Catalonia Passeig de Gr cia 4 Sup	'644, Gran Via de les Corts Catalanes (lateral mar), la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08007, Spain'	Barcelona	Spain	9.2
961	Hotel Palace GL	'676, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 080009, Spain'	Barcelona	Spain	9.4
962	Grupotel Gran Via 678	'690, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 080009, Spain'	Barcelona	Spain	8.4
963	Hotel Casa Bonay	'706, Gran Via de les Corts Catalanes, la Dreta de l''Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 080009, Spain'	Barcelona	Spain	8.7
964	The Cumberland A Guoman Hotel	5, Great Cumberland Mews, Marylebone, City of Westminster, London, Greater London, England, W1H 7NE, United Kingdom	London	United Kingdom	7.5
965	FourSide Hotel Vienna City Center	Ramada Encore Vienna City Center, 11, Grieshofgasse, Lower Meidling, KG Meidling, Meidling, Vienna, 1120, Austria	Vienna	Austria	8.1
966	Hotel Vienna	31, Große Stadtgutgasse, Afrikanerviertel, KG Leopoldstadt, Leopoldstadt, Vienna, 1020, Austria	Vienna	Austria	8.1
967	London Marriott Hotel Grosvenor Square	'Italian embassy residence, 4, Grosvenor Square, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1K 4AB, United Kingdom'	London	United Kingdom	7.9
968	Rainers Hotel Vienna	Rainers Hotel, 184, Gudrunstraße, KG Favoriten, Favoriten, Vienna, 1100, Austria	Vienna	Austria	8.2
969	Pol Grace Hotel	Pol & Grace Hotel, 49, Carrer de Guillem Tell, Sant Gervasi - Galvany, Sarrià - Sant Gervasi, Barcelona, Barcelonès, Barcelona, Catalonia, 08006, Spain	Barcelona	Spain	8.8
970	Austria Trend Hotel Bosei Wien	Hotel Bosei, 7b, Gutheil-Schoder-Gasse, KG Inzersdorf Stadt, Favoriten, Vienna, 1100, Austria	Vienna	Austria	8.3
971	Pertschy Palais Hotel	Palais Hotel Pertschy, 5, Habsburgergasse, Widmerviertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	8.1
972	Alma Boutique Hotel	15, Franz-Josefs-Kai, Stubenviertel, KG Innere Stadt, Innere Stadt, Vienna, 1010, Austria	Vienna	Austria	8.7
973	Flemings Mayfair	'13, Half Moon Street, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1J 7BH, United Kingdom'	London	United Kingdom	8.7
974	Hilton London Green Park	'Hilton London Green Park, 27-41, Half Moon Street, St. James''s, Mayfair, City of Westminster, London, Greater London, England, W1J 7BH, United Kingdom'	London	United Kingdom	7.3
975	COMO The Halkin	14, West Halkin Street, Belgravia, City of Westminster, London, Greater London, England, SW1X 8JA, United Kingdom	London	United Kingdom	9.3
976	Four Seasons Hotel London at Park Lane	'Four Seasons Hotel, Park Lane, Hamilton Mews, St. James''s, Belgravia, City of Westminster, London, Greater London, England, W1J 7DR, United Kingdom'	London	United Kingdom	9.3
977	Hilton Vienna Danube Waterfront	Hilton Vienna Danube Waterfront, 269, Handelskai, Stuwerviertel, KG Leopoldstadt, Leopoldstadt, Vienna, 1020, Austria	Vienna	Austria	8.4
978	Hotel 55	Hanger Lane, Acton, London Borough of Ealing, London, Greater London, England, W5 2JJ, United Kingdom	London	United Kingdom	8.5
