"movie_id","movie_title_en","movie_title_fr","movie_year"
"25110","The Misfits","Les Désaxés","1961"
"25111","Sweet Smell of Success","Le Grand Chantage","1957"
"25112","Written on the Wind","Écrit sur du vent","1956"
"25113","Suspiria","Suspiria","1977"
"25114","Fist of Fury","La Fureur de vaincre","1972"
"25115","A Deadly Adoption","Grossesse sous surveillance","2015"
"25116","Shiver","Shiver","2008"
"25117","The Big Boss","The Big Boss","1971"
"25118","Game of Death","Le Jeu de la mort","1978"
"25119","The Last Dragon","Le Dernier Dragon","1985"
"25120","Outland","Outland","1981"
"25121","Go West","Chercheurs d'or","1940"
"25122","Way of the Dragon","La Fureur du dragon","1972"
"25123","Self/less","Renaissances","2015"
"25124","T-Rex: Back to the Cretaceous","T-Rex: Back to the Cretaceous","1998"
"25125","Final Fantasy: The Spirits Within","Final Fantasy : Les Créatures de l'esprit","2001"
"25126","Legally Blonde","La Revanche d'une blonde","2001"
"25127","The Score","The Score","2001"
"25128","The Past","The Past","2013"
"25129","Bully","Bully","2001"
"25130","Jump Tomorrow","Jump Tomorrow","2001"
"25131","Made","Made","2001"
"25132","The Interview","The Interview","2014"
"25133","Michael Jordan to the Max","Michael Jordan to the Max","2000"
"25134","More","More","1998"
"25135","Louis C.K.: Shameless","Shameless","2007"
"25136","Kingsman: The Secret Service","Kingsman : Services secrets","2015"
"25137","Africa: The Serengeti","Africa: The Serengeti","1994"
"25138","Alaska: Spirit of the Wild","Alaska: Spirit of the Wild","1997"
"25139","18 Again!","18 Again!","1988"
"25140","The Last Witch Hunter","Le Dernier Chasseur de sorcières","2015"
"25141","The Accidental Tourist","Voyageur malgré lui","1988"
"25142","The Accused","Les Accusés","1988"
"25143","Above the Law","Nico","1988"
"25144","Night at the Museum: Secret of the Tomb","La Nuit au musée : Le Secret des Pharaons","2014"
"25145","Suicide Squad","Suicide Squad","2016"
"25146","The Adventures of Baron Munchausen","Les Aventures du baron de Münchhausen","1988"
"25147","Appointment with Death","Rendez-vous avec la mort","1988"
"25148","Ariel","Ariel","1988"
"25149","Arthur 2: On the Rocks","Arthur 2: On the Rocks","1988"
"25150","Why We Fight","Why We Fight","2005"
"25151","Bat*21","Air Force Bat 21","1988"
"25152","Beaches","Au fil de la vie","1988"
"25153","The Beast of War","La Bête de guerre","1988"
"25154","Big Top Pee-Wee","Big Top Pee-Wee","1988"
"25155","Biloxi Blues","Biloxi Blues","1988"
"25156","Bird","Bird","1988"
"25157","The Blob","Danger planétaire","1988"
"25158","Bright Lights, Big City","Les Feux de la nuit","1988"
"25159","Caddyshack II","Le Golf en folie 2","1988"
"25160","Clean and Sober","Retour à la vie","1988"
"25161","Cocktail","Cocktail","1988"
"25162","Colors","Colors","1988"
"25163","Coming to America","Un prince à New York","1988"
"25164","The Broken Circle Breakdown","Alabama Monroe","2012"
"25165","The Couch Trip","The Couch Trip","1988"
"25166","Criminal Law","La Loi criminelle","1988"
"25167","Critters","Critters","1986"
"25168","Critters 2: The Main Course","Critters 2","1988"
"25169","Independence Day: Resurgence","Independence Day: Resurgence","2016"
"25170","Crossing Delancey","Izzy et Sam","1988"
"25171","D.O.A.","Mort à l'arrivée","1988"
"25172","Frances Ha","Frances Ha","2012"
"25173","The Dead Pool","La Dernière Cible","1988"
"25174","Dirty Rotten Scoundrels","Le Plus Escroc des deux","1988"
"25175","Star Trek 3","Star Trek 3 : À la recherche de Spock","2016"
"25176","Drowning by Numbers","Triple Assassinat dans le Suffolk","1988"
"25177","Elvira, Mistress of the Dark","Elvira, maîtresse des ténèbres","1988"
"25178","Ernest Saves Christmas","Le Père Noël est en prison","1988"
"25179","Everybody's All-American","Everybody's All-American","1988"
"25180","Frantic","Frantic","1988"
"25181","Gorillas in the Mist","Gorilles dans la brume","1988"
"25182","The Great Outdoors","The Great Outdoors","1988"
"25183","200 Motels","200 Motels","1971"
"25184","High Spirits","High Spirits","1988"
"25185","Behind the Candelabra","Ma vie avec Liberace","2013"
"25186","Imagine: John Lennon","Imagine: John Lennon","1988"
"25187","Johnny Be Good","Toutes folles de lui","1988"
"25188","The Lair of the White Worm","Le Repaire du ver blanc","1988"
"25189","The Land Before Time","Le Petit Dinosaure et la Vallée des merveilles","1988"
"25190","License to Drive","Plein Pot","1988"
"25191","Little Nikita","Little Nikita","1988"
"25192","Masquerade","Masquerade","1988"
"25193","Milagro Beanfield War","Milagro","1988"
"25194","Moon Over Parador","Pleine Lune sur Parador","1988"
"25195","My Stepmother Is an Alien","J'ai épousé une extra-terrestre","1988"
"25196","A Night in the Life of Jimmy Reardon","A Night in the Life of Jimmy Reardon","1988"
"25197","Off Limits","Off Limits","1988"
"25198","Bagdad Cafe","Bagdad Café","1987"
"25199","Red Heat","Double Détente","1988"
"25200","Return of the Living Dead Part II","Le Retour des morts-vivants 2","1988"
"25201","The Return of the Living Dead","Le Retour des morts-vivants","1985"
"25202","Return to Snowy River","Return to Snowy River","1988"
"25203","The Man from Snowy River","L'Homme de la rivière d'argent","1982"
"25204","Running on Empty","À bout de course","1988"
"25205","Salome's Last Dance","Salome's Last Dance","1988"
"25206","Salsa","Salsa","1988"
"25207","The Serpent and the Rainbow","L'Emprise des ténèbres","1988"
"25208","Shoot to Kill","Randonnée pour un tueur","1988"
"25209","Short Circuit 2","Appelez-moi Johnny 5","1988"
"25210","Short Circuit","Short Circuit","1986"
"25211","The Vanishing","L'Homme qui voulait savoir","1988"
"25212","Switching Channels","Scoop","1988"
"25213","Tetsuo, the Iron Man","Tetsuo","1988"
"25214","They Live","Invasion Los Angeles","1988"
"25215","Torch Song Trilogy","Torch Song Trilogy","1988"
"25216","Tucker: The Man and His Dream","Tucker","1988"
"25217","Twins","Jumeaux","1988"
"25218","Vice Versa","Vice Versa","1988"
"25219","Watchers","Watchers","1988"
"25220","Waxwork","Waxwork","1988"
"25221","Without a Clue","Élémentaire, mon cher... Lock Holmes","1988"
"25222","Young Einstein","Einstein junior","1988"
"25223","Me Before You","Avant toi","2016"
"25224","Always","Always","1989"
"25225","American Ninja","American Ninja","1985"
"25226","American Ninja 2: The Confrontation","American Ninja 2: The Confrontation","1987"
"25227","Mildred Pierce","Le Roman de Mildred Pierce","2011"
"25228","American Ninja 3: Blood Hunt","American Ninja 3: Blood Hunt","1989"
"25229","Best of the Best","Best of the Best","1989"
"25230","Best of the Best 2","Best of the Best 2","1993"
"25231","The Big Picture","The Big Picture","1989"
"25232","Bill & Ted's Excellent Adventure","Bill & Ted's Excellent Adventure","1989"
"25233","SOMM: Into the Bottle","SOMM: Into the Bottle","2016"
"25234","Black Rain","Black Rain","1989"
"25235","Blaze","Blaze","1989"
"25236","Casualties of War","Outrages","1989"
"25237","After Earth","After Earth","2013"
"25238","Chances Are","Le Ciel s'est trompé","1989"
"25239","Dream a Little Dream","Dream a Little Dream","1989"
"25240","Neath the Arizona Skies","Neath the Arizona Skies","1934"
"25241","The Dream Team","Une journée de fous","1989"
"25242","The Night of the Generals","La Nuit des généraux","1967"
"25243","Voices from the List","Voices from the List","2004"
"25244","Earth Girls Are Easy","Objectif Terrienne","1988"
"25245","Eddie and the Cruisers","Eddie and the Cruisers","1983"
"25246","Enemies: A Love Story","Enemies: A Love Story","1989"
"25247","Erik the Viking","Erik, le Viking","1989"
"25248","The Experts","Les Experts","1989"
"25249","Family Business","Family Business","1989"
"25250","Now You See Me","Insaisissables","2013"
"25251","Gross Anatomy","Gross Anatomy","1989"
"25252","Lovelace","Lovelace","2013"
"25253","Harlem Nights","Les Nuits de Harlem","1989"
"25254","Her Alibi","Son alibi","1989"
"25255","Miles Ahead","Miles Ahead","2016"
"25256","How to Get Ahead in Advertising","How to Get Ahead in Advertising","1989"
"25257","Immediate Family","Immediate Family","1989"
"25258","An Innocent Man","Délit d'innocence","1989"
"25259","The January Man","Calendrier meurtrier","1989"
"25260","Jesus of Montreal","Jésus de Montréal","1989"
"25261","Doom","Doom","2005"
"25262","Kickboxer","Kickboxer","1989"
"25263","Domino","Domino","2005"
"25264","Last Exit to Brooklyn","Dernière sortie pour Brooklyn","1989"
"25265","Lean on Me","Lean on Me","1989"
"25266","Waiting...","Service non compris","2005"
"25267","Let It Ride","Deux dollars sur un tocard","1989"
"25268","Leviathan","Leviathan","1989"
"25269","Aeon Flux","Æon Flux","2005"
"25270","Little Monsters","Little Monsters","1989"
"25271","Look Who's Talking","Allô maman, ici bébé","1989"
"25272","London Has Fallen","La Chute de Londres","2016"
"25273","Loverboy","Loverboy","1989"
"25274","Orphan","Esther","2009"
"25275","Major League","Les Indians","1989"
"25276","10 Cloverfield Lane","10 Cloverfield Lane","2016"
"25277","Meet the Feebles","Les Feebles","1989"
"25278","Millennium","Millennium","1989"
"25279","Miracle Mile","Appel d'urgence","1989"
"25280","Miss Firecracker","Miss Firecracker","1989"
"25281","Zootopia","Zootopie","2016"
"25282","New York Stories","New York Stories","1989"
"25283","Next of Kin","Un flic à Chicago","1989"
"25284","Water for Elephants","De l'eau pour les éléphants","2011"
"25285","No Holds Barred","Cadence de combat","1989"
"25286","The Package","Opération Crépuscule","1989"
"25287","The Brothers Grimsby","Grimsby : Agent trop spécial","2016"
"25288","Penn & Teller Get Killed","Penn & Teller Get Killed","1989"
"25289","The Punisher","Punisher","1989"
"25290","Jurassic Park III","Jurassic Park 3","2001"
"25291","America's Sweethearts","Couple de stars","2001"
"25292","Brother","Aniki, mon frère","2000"
"25293","Ghost World","Ghost World","2001"
"25294","Hedwig and the Angry Inch","Hedwig and the Angry Inch","2000"
"25295","Planet of the Apes","La Planète des singes","2001"
"25296","Bread and Tulips","Pain, Tulipes et Comédie","2000"
"25297","Cure","Cure","1997"
"25298","The Ugly Truth","L'Abominable Vérité","2009"
"25299","Wet Hot American Summer","Wet Hot American Summer","2001"
"25300","The Return of Swamp Thing","La Créature du lagon : Le Retour","1989"
"25301","Wild River","Le Fleuve sauvage","1960"
"25302","Road House","Road House","1989"
"25303","Romero","Romero","1989"
"25304","Santa Sangre","Santa Sangre","1989"
"25305","Scandal","Scandal","1989"
"25306","Scenes from the Class Struggle in Beverly Hills","Scenes from the Class Struggle in Beverly Hills","1989"
"25307","Sea of Love","Mélodie pour un meurtre","1989"
"25308","See No Evil, Hear No Evil","Pas nous, pas nous","1989"
"25309","She's Out of Control","Touche pas à ma fille","1989"
"25310","Shirley Valentine","Shirley Valentine","1989"
"25311","High Hopes","High Hopes","1988"
"25312","Skin Deep","L'amour est une grande aventure","1989"
"25313","Slaves of New York","Esclaves de New York","1989"
"25314","The Stepfather","Le Beau-père","1987"
"25315","African Cats","Félins","2011"
"25316","Tango & Cash","Tango et Cash","1989"
"25317","Tap","Tap","1989"
"25318","Three Fugitives","Les Trois Fugitifs","1989"
"25319","Troop Beverly Hills","Troop Beverly Hills","1989"
"25320","Turner & Hooch","Turner et Hooch","1989"
"25321","UHF","UHF","1989"
"25322","Uncle Buck","Uncle Buck","1989"
"25323","Vampire's Kiss","Embrasse-moi, vampire","1989"
"25324","The War of the Roses","La Guerre des Rose","1989"
"25325","Warlock","L'Homme aux colts d'or","1989"
"25326","Worth Winning","Worth Winning","1989"
"25327","Weekend at Bernie's II","Weekend at Bernie's II","1993"
"25328","Billy Liar","Billy le menteur","1963"
"25329","Black Robe","Robe noire","1991"
"25330","The Way, Way Back","Cet été-là","2013"
"25331","The Cotton Club","Cotton Club","1984"
"25332","Foxfire","Foxfire","2012"
"25333","Def-Con 4","Def-Con 4","1985"
"25334","The Hotel New Hampshire","L'Hôtel New Hampshire","1984"
"25335","Zorro, the Gay Blade","La Grande Zorro","1981"
"25336","Basket Case","Frère de sang","1982"
"25337","Orphans","Les Enfants de l'impasse","1997"
"25338","Original Sin","Péché originel","2001"
"25339","The Princess Diaries","Princesse malgré elle","2001"
"25340","Rush Hour 2","Rush Hour 2","2001"
"25341","Chocolat","Le Chocolat","1988"
"25342","Hatari!","Hatari !","1962"
"25343","La Cage aux Folles","La Cage aux folles","1978"
"25344","La Cage aux Folles II","La Cage aux folles 2","1980"
"25345","An Unfinished Life","Une vie inachevée","2005"
"25346","Film Socialisme","Film Socialisme","2010"
"25347","Paint Your Wagon","La Kermesse de l'Ouest","1969"
"25348","The Man","Le Boss","2005"
"25349","The Shootist","Le Dernier des géants","1976"
"25350","Theremin: An Electronic Odyssey","Theremin: An Electronic Odyssey","1993"
"25351","The Wild Child","L'Enfant sauvage","1970"
"25352","Altered States","Au-delà du réel","1980"
"25353","Any Which Way You Can","Ça va cogner","1980"
"25354","Bad Timing: A Sensual Obsession","Enquête sur une passion","1980"
"25355","Battle Creek Brawl","Le Chinois","1980"
"25356","American Pie 2","American Pie 2","2001"
"25357","Osmosis Jones","Osmosis Jones","2001"
"25358","Michael Jackson's Thriller","Michael Jackson's Thriller","1983"
"25359","The Others","Les Autres","2001"
"25360","American Outlaws","American Outlaws","2001"
"25361","All Over the Guy","All Over the Guy","2001"
"25362","The Deep End","Bleu profond","2001"
"25363","On the Edge","On the Edge","2001"
"25364","Session 9","Session 9","2001"
"25365","Fast Five","Fast and Furious 5","2011"
"25366","Captain Corelli's Mandolin","Capitaine Corelli","2001"
"25367","Rat Race","Rat Race","2001"
"25368","Innocence","Innocence","2000"
"25369","Power of Nightmares, The: The Rise of the Politics of Fear","The Power of Nightmares","2004"
"25370","Bubble Boy","Bubble Boy","2001"
"25371","The Curse of the Jade Scorpion","Le Sortilège du scorpion de jade","2001"
"25372","Jay and Silent Bob Strike Back","Jay et Bob contre-attaquent","2001"
"25373","Ghosts of Mars","Ghosts of Mars","2001"
"25374","O Lucky Man!","Le Meilleur des mondes possible","1973"
"25375","Summer Catch","Hot Summer","2001"
"25376","An American Rhapsody","American Rhapsody","2001"
"25377","Happy Accidents","Happy Accidents","2000"
"25378","Man of Steel","Man of Steel","2013"
"25379","Maybe Baby","Maybe Baby ou Comment les Anglais se reproduisent","2000"
"25380","Together","Together","2000"
"25381","Sicko","Sicko","2007"
"25382","Tortilla Soup","Tortilla Soup","2001"
"25383","Jeepers Creepers","Jeepers Creepers","2001"
"25384","O","Othello 2003","2001"
"25385","The Kings of Summer","The Kings of Summer","2013"
"25386","Aliens in the Attic","Les Zintrus","2009"
"25387","3 Ninjas","Ninja Kids","1992"
"25388","3 Ninjas Kick Back","Les trois ninjas contre-attaquent","1994"
"25389","3 Ninjas Knuckle Up","Les trois ninjas se révoltent","1995"
"25390","The Hunter","Le Chasseur","1980"
"25391","District 9","District 9","2009"
"25392","Maniac","Maniac","1980"
"25393","Vamp","Vamp","1986"
"25394","The Wicker Man","Le Dieu d'osier","1973"
"25395","Wish Upon a Star","Wish Upon a Star","1996"
"25396","The Musketeer","D'Artagnan","2001"
"25397","Julie & Julia","Julie et Julia","2009"
"25398","Rock Star","Rock Star","2001"
"25399","Diamond Men","Diamond Men","2001"
"25400","The Iron Ladies","Satreelex, the Iron Ladies","2000"
"25401","L.I.E.","L.I.E. Long Island Expressway","2001"
"25402","Our Lady of the Assassins","La Vierge des tueurs","2000"
"25403","Abbott and Costello Meet the Mummy","Deux nigauds et la momie","1955"
"25404","Dr. Mabuse: The Gambler","Docteur Mabuse le joueur","1922"
"25405","Race to Witch Mountain","La Montagne ensorcelée","2009"
"25406","Into the Arms of Strangers: Stories of the Kindertransport","Into the Arms of Strangers: Stories of the Kindertransport","2000"
"25407","The Glass House","La Prison de verre","2001"
"25408","Hardball","Hardball","2001"
"25409","Dinner Rush","Dinner Rush","2000"
"25410","Big Trouble","Big Trouble","2002"
"25411","Glitter","Glitter","2001"
"25412","Training Day","Training Day","2001"
